objectid;type;address;polygonid;scale;angle;globalid;geo_shape;geo_point_2d
103;public;;0;1.0;0.0;{C124CFE0-2497-4670-9273-B0F178AAABC8};"{""type"": ""Point"", ""coordinates"": [-79.06118134819101, 35.917553405308944]}";"35.9175534053; -79.0611813482"
105;public;;0;1.0;0.0;{EAF3A400-F92C-4427-91FD-A87797BC6D9F};"{""type"": ""Point"", ""coordinates"": [-79.05973996436161, 35.91985738862034]}";"35.9198573886; -79.0597399644"
182;public;;0;1.0;0.0;{127ABC21-C1CA-445B-A0B3-7E586A3F469E};"{""type"": ""Point"", ""coordinates"": [-79.01760810827055, 35.935786084427676]}";"35.9357860844; -79.0176081083"
183;public;;0;1.0;0.0;{8F77C36F-7E05-4700-B6A4-04321736BA5E};"{""type"": ""Point"", ""coordinates"": [-79.01701199810402, 35.93659115810827]}";"35.9365911581; -79.0170119981"
181;public;;0;1.0;0.0;{FBD9E3FF-71BF-4D8A-A69B-6D8548827AF5};"{""type"": ""Point"", ""coordinates"": [-79.01767951098901, 35.935107174037604]}";"35.935107174; -79.017679511"
176;public;;0;1.0;0.0;{F4835B49-54DB-4FE5-99F5-15FFE99EBA85};"{""type"": ""Point"", ""coordinates"": [-79.02689635248454, 35.930323940323]}";"35.9303239403; -79.0268963525"
283;public;1034;0;1.0;0.0;{C1B7F600-B803-48FD-BCE0-BF714D562D41};"{""type"": ""Point"", ""coordinates"": [-79.0289367905647, 35.90356745364169]}";"35.9035674536; -79.0289367906"
294;public;;0;1.0;0.0;{3B45123F-8074-4A69-B5FC-62B7B95F40C4};"{""type"": ""Point"", ""coordinates"": [-79.03525286133444, 35.910193124276766]}";"35.9101931243; -79.0352528613"
383;public;2516;0;1.0;0.0;{C44DC0E7-745F-4523-805E-2F39F368BD8C};"{""type"": ""Point"", ""coordinates"": [-79.06308780553253, 35.95132389882331]}";"35.9513238988; -79.0630878055"
384;public;;0;1.0;0.0;{5D2F1193-DABE-43D4-9A67-1BF3E953FDA2};"{""type"": ""Point"", ""coordinates"": [-79.05824871608627, 35.94862505721764]}";"35.9486250572; -79.0582487161"
375;public;;0;1.0;0.0;{6303974B-0ED4-4E22-8670-229D1CF0C7CA};"{""type"": ""Point"", ""coordinates"": [-79.01858829096362, 35.95574418951734]}";"35.9557441895; -79.018588291"
399;public;;0;1.0;0.0;{ADCD397C-8D5F-4084-914C-BD8EB788D666};"{""type"": ""Point"", ""coordinates"": [-79.02215952025315, 35.93776082628424]}";"35.9377608263; -79.0221595203"
403;public;;0;1.0;0.0;{3923CC7C-42B2-4459-97C8-2B51F44F649F};"{""type"": ""Point"", ""coordinates"": [-79.0131760820438, 35.938363123623425]}";"35.9383631236; -79.013176082"
401;public;;0;1.0;0.0;{3E9D9232-4AA1-49A1-BC0C-3F6EE361E9BC};"{""type"": ""Point"", ""coordinates"": [-79.01184954951661, 35.938486181626295]}";"35.9384861816; -79.0118495495"
450;public;;0;1.0;0.0;{3E26303E-77BA-4F22-BB78-17CD858FD37B};"{""type"": ""Point"", ""coordinates"": [-79.05650102410257, 35.897405258131855]}";"35.8974052581; -79.0565010241"
434;public;;0;1.0;0.0;{3E84DE08-ABE0-422C-9022-334B08A2962A};"{""type"": ""Point"", ""coordinates"": [-79.07322991001348, 35.89033518653048]}";"35.8903351865; -79.07322991"
19;public;149;0;1.0;0.0;{4B52563E-930E-4419-9EF5-C362B0A0128F};"{""type"": ""Point"", ""coordinates"": [-79.04733354438146, 35.95847730653854]}";"35.9584773065; -79.0473335444"
9;public;;0;1.0;0.0;{4D661DDA-78B3-40F3-89D7-E0F6D2A4CD97};"{""type"": ""Point"", ""coordinates"": [-79.04948483427398, 35.962465901568166]}";"35.9624659016; -79.0494848343"
12;public;;0;1.0;0.0;{8F4C3F00-98E7-43C6-B883-0C14D246FA7B};"{""type"": ""Point"", ""coordinates"": [-79.04744889953524, 35.96371834416868]}";"35.9637183442; -79.0474488995"
21;public;;0;1.0;0.0;{FBF490ED-46C9-40CD-BF33-C5F44F734BAF};"{""type"": ""Point"", ""coordinates"": [-79.04594176538716, 35.96433170765852]}";"35.9643317077; -79.0459417654"
71;public;;0;1.0;0.0;{85D33C43-EC49-4681-82E4-17EA113626DD};"{""type"": ""Point"", ""coordinates"": [-79.02346632815889, 35.951818213816146]}";"35.9518182138; -79.0234663282"
64;public;;0;1.0;0.0;{E07B51D1-751A-4892-8BE7-ACC269C893FD};"{""type"": ""Point"", ""coordinates"": [-79.0217335955266, 35.952158361039594]}";"35.952158361; -79.0217335955"
67;public;;0;1.0;0.0;{7B4E649A-B12A-4751-80B1-09093092F96E};"{""type"": ""Point"", ""coordinates"": [-79.03281385884253, 35.95177450889914]}";"35.9517745089; -79.0328138588"
198;public;807;0;1.0;0.0;{E8C31DF5-52D3-42D9-803D-C0DD421F97E6};"{""type"": ""Point"", ""coordinates"": [-79.01403581288444, 35.92553509852639]}";"35.9255350985; -79.0140358129"
195;public;;0;1.0;0.0;{F1C6E0F3-872C-4F78-8842-C074A9FD3A3D};"{""type"": ""Point"", ""coordinates"": [-79.03225773994015, 35.918393272900246]}";"35.9183932729; -79.0322577399"
211;public;;0;1.0;0.0;{5FE5425E-0046-4981-AEC0-2F89F88528A4};"{""type"": ""Point"", ""coordinates"": [-79.00402577358977, 35.91908323781472]}";"35.9190832378; -79.0040257736"
227;private;;0;1.0;0.0;{F2082265-CA0A-431F-A9ED-7A50EFFF0031};"{""type"": ""Point"", ""coordinates"": [-79.0649723632235, 35.903666526535396]}";"35.9036665265; -79.0649723632"
217;public;;0;1.0;0.0;{3D49FE45-1439-41B9-B60B-3798E5948390};"{""type"": ""Point"", ""coordinates"": [-79.06390955285579, 35.911161237936916]}";"35.9111612379; -79.0639095529"
225;public;;0;1.0;0.0;{921E93BB-2412-4505-85E1-79AD59C52272};"{""type"": ""Point"", ""coordinates"": [-79.05951112308931, 35.90881042839108]}";"35.9088104284; -79.0595111231"
235;public;;0;1.0;0.0;{77498D73-A36A-4C12-A284-4C698839F050};"{""type"": ""Point"", ""coordinates"": [-79.0666162641214, 35.89300705446872]}";"35.8930070545; -79.0666162641"
304;private;;0;1.0;0.0;{146230F3-778E-4623-A1C8-9ABE6C36FEFA};"{""type"": ""Point"", ""coordinates"": [-78.99855900048574, 35.90385450670443]}";"35.9038545067; -78.9985590005"
300;public;;0;1.0;0.0;{98A3BA84-5BBD-448B-8606-6E3BEE2C5C16};"{""type"": ""Point"", ""coordinates"": [-79.00979307002972, 35.89861407299609]}";"35.898614073; -79.00979307"
310;public;;0;1.0;0.0;{A6C09E2C-D436-4C70-ACE6-AFE3019CC556};"{""type"": ""Point"", ""coordinates"": [-79.05297148976085, 35.90879613039183]}";"35.9087961304; -79.0529714898"
319;public;;0;1.0;0.0;{8802D989-9900-4D7F-844D-1500E27A75A0};"{""type"": ""Point"", ""coordinates"": [-79.05376886086987, 35.912495759824296]}";"35.9124957598; -79.0537688609"
312;public;;0;1.0;0.0;{EED5BA37-01F9-4E4F-B88F-7DDC81177396};"{""type"": ""Point"", ""coordinates"": [-79.05100440903323, 35.912919902515625]}";"35.9129199025; -79.051004409"
331;public;;0;1.0;0.0;{69B9D80D-7DA7-496E-8CAB-3DF0FAF44A3A};"{""type"": ""Point"", ""coordinates"": [-79.05597394791792, 35.90290631447668]}";"35.9029063145; -79.0559739479"
398;public;;0;1.0;0.0;{2A49EED1-CB3A-4374-92C2-F7A3B16AB1EA};"{""type"": ""Point"", ""coordinates"": [-79.01979207649077, 35.938485014233144]}";"35.9384850142; -79.0197920765"
388;public;;0;1.0;0.0;{3B4C9A9C-7A82-45FA-870D-10F148235B5C};"{""type"": ""Point"", ""coordinates"": [-79.02575369750663, 35.943622292745914]}";"35.9436222927; -79.0257536975"
426;public;;0;1.0;0.0;{D0AB24C8-5BAD-4473-B454-250100B2524E};"{""type"": ""Point"", ""coordinates"": [-79.01006027989577, 35.895811509525686]}";"35.8958115095; -79.0100602799"
432;public;;0;1.0;0.0;{65BEDACE-1A8D-4EE9-A395-F17BDE83604C};"{""type"": ""Point"", ""coordinates"": [-79.03797907456001, 35.89911943137292]}";"35.8991194314; -79.0379790746"
452;public;;0;1.0;0.0;{AF6E1B95-FFDD-465E-9FB7-4C244C1846D9};"{""type"": ""Point"", ""coordinates"": [-79.02255601998516, 35.943152714355094]}";"35.9431527144; -79.02255602"
457;public;;0;1.0;0.0;{EA903CE9-EDDA-499D-AD71-E3242D453479};"{""type"": ""Point"", ""coordinates"": [-79.0211866075228, 35.92036529075389]}";"35.9203652908; -79.0211866075"
586;public;333;0;1.0;0.0;{9B677DC0-41A7-4DF8-9826-A55B905F1E02};"{""type"": ""Point"", ""coordinates"": [-79.06420363754398, 35.91776421622164]}";"35.9177642162; -79.0642036375"
589;public;501;0;1.0;0.0;{EF393111-5BA6-442A-9B75-33646182F98B};"{""type"": ""Point"", ""coordinates"": [-79.05940086081296, 35.9164880515096]}";"35.9164880515; -79.0594008608"
581;public;109;0;1.0;0.0;{81711649-52D8-4CDA-BD88-AF39EBE4329D};"{""type"": ""Point"", ""coordinates"": [-79.04991763621496, 35.9220833379875]}";"35.922083338; -79.0499176362"
526;public;309;0;1.0;0.0;{8B81FFBF-34E4-4D94-884A-75C31DAA270E};"{""type"": ""Point"", ""coordinates"": [-79.01649230782456, 35.929797895922036]}";"35.9297978959; -79.0164923078"
521;private;;0;1.0;0.0;{651640E6-CDF0-4B79-93AC-C270FDFEB897};"{""type"": ""Point"", ""coordinates"": [-79.02663240869175, 35.925675029812815]}";"35.9256750298; -79.0266324087"
512;public;;0;1.0;0.0;{3650C10F-BA99-4990-9D23-78023D1F292F};"{""type"": ""Point"", ""coordinates"": [-78.99835484477575, 35.934388830920014]}";"35.9343888309; -78.9983548448"
525;public;;0;1.0;0.0;{98D22DBE-8FB9-4058-923E-2F7B62A5C076};"{""type"": ""Point"", ""coordinates"": [-79.02035443786241, 35.93355282487419]}";"35.9335528249; -79.0203544379"
548;public;11;0;1.0;0.0;{E20651C1-C33E-4F83-9622-411C28289605};"{""type"": ""Point"", ""coordinates"": [-79.02073463171273, 35.91078205045948]}";"35.9107820505; -79.0207346317"
534;public;600;0;1.0;0.0;{30AD20E8-9159-418C-8A34-53F44F893E72};"{""type"": ""Point"", ""coordinates"": [-79.01524727562938, 35.92978526211347]}";"35.9297852621; -79.0152472756"
538;public;;0;1.0;0.0;{0356057F-A0E9-4797-8D74-116C791DECD5};"{""type"": ""Point"", ""coordinates"": [-79.02829359755478, 35.921745988874534]}";"35.9217459889; -79.0282935976"
571;public;;0;1.0;0.0;{E7F688BB-8765-40B1-AD93-AF85EA7F2A4E};"{""type"": ""Point"", ""coordinates"": [-79.05435684475982, 35.92424207358503]}";"35.9242420736; -79.0543568448"
570;public;;0;1.0;0.0;{613A45E7-31BA-43F8-B14A-5451BEE3C96B};"{""type"": ""Point"", ""coordinates"": [-79.05744302502102, 35.92433318009995]}";"35.9243331801; -79.057443025"
503;public;;0;1.0;0.0;{0DB4373C-633A-4A63-9B92-DE15F2F5817C};"{""type"": ""Point"", ""coordinates"": [-79.02632202198714, 35.94783911926433]}";"35.9478391193; -79.026322022"
501;public;;0;1.0;0.0;{7FB64662-BF8B-4B22-84D3-638D13F64E9C};"{""type"": ""Point"", ""coordinates"": [-79.02356469173675, 35.941481787705676]}";"35.9414817877; -79.0235646917"
505;public;;0;1.0;0.0;{54A58FA3-530D-4591-A722-F6EE42D57C3F};"{""type"": ""Point"", ""coordinates"": [-79.02351126377216, 35.93942879993106]}";"35.9394287999; -79.0235112638"
587;public;310;0;1.0;0.0;{1ECF62FD-E573-429B-848A-CBE50E285283};"{""type"": ""Point"", ""coordinates"": [-79.06284287380015, 35.918235261006004]}";"35.918235261; -79.0628428738"
591;public;;0;1.0;0.0;{CA350F79-9536-49D2-B26F-A52C276939BB};"{""type"": ""Point"", ""coordinates"": [-79.05676686559896, 35.91784266687811]}";"35.9178426669; -79.0567668656"
500;public;;0;1.0;0.0;{8711D967-F09C-41E9-A9A4-C3766458FAE7};"{""type"": ""Point"", ""coordinates"": [-79.02391952121937, 35.945640311226605]}";"35.9456403112; -79.0239195212"
487;public;;0;1.0;0.0;{A0BA1860-3AEB-4A3A-BF3C-87340539CC4E};"{""type"": ""Point"", ""coordinates"": [-79.0188147498369, 35.956666709910664]}";"35.9566667099; -79.0188147498"
592;public;;0;1.0;0.0;{B1837524-3E0C-4E5B-B04A-1A5019CE9918};"{""type"": ""Point"", ""coordinates"": [-79.05540693752287, 35.917411844717215]}";"35.9174118447; -79.0554069375"
597;public;;0;1.0;0.0;{AF550D94-84BB-4968-999C-459272CA90EF};"{""type"": ""Point"", ""coordinates"": [-79.04561853651262, 35.91943823846746]}";"35.9194382385; -79.0456185365"
595;public;;0;1.0;0.0;{E3910BE9-29DC-4EC3-949A-BF2DD94F92E5};"{""type"": ""Point"", ""coordinates"": [-79.05251069667418, 35.91930699707361]}";"35.9193069971; -79.0525106967"
603;public;;0;1.0;0.0;{EEB81254-0C67-43FE-BE98-77FB82C95C1C};"{""type"": ""Point"", ""coordinates"": [-79.04684626770964, 35.90824666662895]}";"35.9082466666; -79.0468462677"
639;private;108;0;1.0;0.0;{0DFB2A82-150B-45A0-8421-383995F7A364};"{""type"": ""Point"", ""coordinates"": [-79.06874365661164, 35.89485342054501]}";"35.8948534205; -79.0687436566"
656;private;;0;1.0;0.0;{D07425D6-77EC-418F-A157-7477756535A6};"{""type"": ""Point"", ""coordinates"": [-79.05573533371137, 35.93899867693046]}";"35.9389986769; -79.0557353337"
606;public;;0;1.0;0.0;{EF3C6616-59F7-433B-85EC-2628661C162D};"{""type"": ""Point"", ""coordinates"": [-79.0556320901486, 35.91310512510795]}";"35.9131051251; -79.0556320901"
623;public;;0;1.0;0.0;{B3800F07-F2BE-4A58-9E52-D9ECE5322804};"{""type"": ""Point"", ""coordinates"": [-79.0668516692548, 35.90305053443743]}";"35.9030505344; -79.0668516693"
661;public;;0;1.0;0.0;{708717DA-4EF2-4AF9-8689-FB5960F55997};"{""type"": ""Point"", ""coordinates"": [-79.02428857551799, 35.93162869671242]}";"35.9316286967; -79.0242885755"
658;public;;0;1.0;0.0;{5006BB83-2B00-4372-95CC-600409BF11D9};"{""type"": ""Point"", ""coordinates"": [-79.05571595241484, 35.93354638684846]}";"35.9335463868; -79.0557159524"
659;public;;0;1.0;0.0;{7AEA39D0-A1F2-4DB0-A626-DBB693218CF3};"{""type"": ""Point"", ""coordinates"": [-79.0244623497518, 35.93645408801865]}";"35.936454088; -79.0244623498"
32;public;;0;1.0;0.0;{10BF1382-1184-4B28-AA4A-DAF9EC7150CA};"{""type"": ""Point"", ""coordinates"": [-79.03372138049895, 35.964218552269436]}";"35.9642185523; -79.0337213805"
28;public;;0;1.0;0.0;{5C92DAA5-1AC7-4A12-BDBF-1051CA615D5F};"{""type"": ""Point"", ""coordinates"": [-79.03809630391919, 35.95745072509583]}";"35.9574507251; -79.0380963039"
39;public;;0;1.0;0.0;{1500638D-84A8-4658-82EA-58D5849E2498};"{""type"": ""Point"", ""coordinates"": [-79.05479577933342, 35.94564018610162]}";"35.9456401861; -79.0547957793"
61;public;213;0;1.0;0.0;{447ACB52-7E18-4532-AA70-23352F37B57F};"{""type"": ""Point"", ""coordinates"": [-79.02771527035422, 35.9547502436822]}";"35.9547502437; -79.0277152704"
54;public;633;0;1.0;0.0;{7E529362-6708-4658-BAEF-C5E53CAC1AD9};"{""type"": ""Point"", ""coordinates"": [-79.04453666738141, 35.9398007461679]}";"35.9398007462; -79.0445366674"
137;public;;0;1.0;0.0;{566A0778-DE25-496B-A81F-FCBEE47DCB61};"{""type"": ""Point"", ""coordinates"": [-79.05384154316125, 35.91401511570867]}";"35.9140151157; -79.0538415432"
136;public;;0;1.0;0.0;{2BE7BA1D-798B-41AD-802F-5C165BEF26CB};"{""type"": ""Point"", ""coordinates"": [-79.05277029244408, 35.91443981826903]}";"35.9144398183; -79.0527702924"
130;public;;0;1.0;0.0;{9C99ABA8-73D6-4C31-9C07-88D186ADAF23};"{""type"": ""Point"", ""coordinates"": [-79.03398149775298, 35.92949006674572]}";"35.9294900667; -79.0339814978"
131;public;;0;1.0;0.0;{F3707058-2210-4E25-8A99-2F3D56350A00};"{""type"": ""Point"", ""coordinates"": [-79.0374897752221, 35.93060598096102]}";"35.930605981; -79.0374897752"
215;public;300;0;1.0;0.0;{AA7B119A-86CC-4DDA-90AD-261ABA66398F};"{""type"": ""Point"", ""coordinates"": [-79.00032291907952, 35.91681542938528]}";"35.9168154294; -79.0003229191"
242;public;;0;1.0;0.0;{E3A54B99-AAC3-4DF5-BAC4-029B22F3B993};"{""type"": ""Point"", ""coordinates"": [-79.05080474379963, 35.9121358870894]}";"35.9121358871; -79.0508047438"
1002;public;650;0;1.0;0.0;{E3F51A7C-6B9D-4E56-89F0-7D7B0BEF4858};"{""type"": ""Point"", ""coordinates"": [-79.03376844601264, 35.961741412132945]}";"35.9617414121; -79.033768446"
1013;public;2104;0;1.0;0.0;{A21B18DA-9A46-49E1-A746-9138168845A5};"{""type"": ""Point"", ""coordinates"": [-79.03038826295699, 35.94488783900833]}";"35.944887839; -79.030388263"
1025;public;991;0;1.0;0.0;{2B99007F-2C03-404C-8677-FB974936AF5A};"{""type"": ""Point"", ""coordinates"": [-79.01890913741437, 35.92010089643314]}";"35.9201008964; -79.0189091374"
1035;public;307;0;1.0;0.0;{1597F232-A24D-43E0-9D71-A7FD2327DCF2};"{""type"": ""Point"", ""coordinates"": [-79.02192801205491, 35.94957423087501]}";"35.9495742309; -79.0219280121"
1059;public;1008;0;1.0;0.0;{377E78EE-C945-4643-8B34-079F9005755B};"{""type"": ""Point"", ""coordinates"": [-79.01081749405155, 35.91873535190473]}";"35.9187353519; -79.0108174941"
1061;;1028;0;1.0;0.0;{B2082A61-AF5A-4503-A2BB-2712873BA08E};"{""type"": ""Point"", ""coordinates"": [-79.01426779396567, 35.91410381690347]}";"35.9141038169; -79.014267794"
1064;private;733;0;1.0;0.0;{7223DE7D-DC4C-4319-93DF-7AE9B115E04A};"{""type"": ""Point"", ""coordinates"": [-79.0088537572804, 35.92770829180145]}";"35.9277082918; -79.0088537573"
1077;;;0;1.0;0.0;{72678139-0395-4A35-8EBB-0642CE38811B};"{""type"": ""Point"", ""coordinates"": [-79.01174741491293, 35.942806785966546]}";"35.942806786; -79.0117474149"
1090;;1000;0;1.0;0.0;{877DAB5B-2958-4011-9DE8-109B1B77A2A1};"{""type"": ""Point"", ""coordinates"": [-79.01037391627489, 35.95170237326897]}";"35.9517023733; -79.0103739163"
1116;public;104;0;1.0;0.0;{3B1DC9E5-805A-4923-A333-BF768661FAD2};"{""type"": ""Point"", ""coordinates"": [-78.99705075703349, 35.94237156359389]}";"35.9423715636; -78.997050757"
1123;;;0;1.0;0.0;{AA81D117-03DC-4EC4-9291-3A586878C013};"{""type"": ""Point"", ""coordinates"": [-79.01364952581065, 35.90245531966774]}";"35.9024553197; -79.0136495258"
1124;;;0;1.0;0.0;{E579A263-BEF3-4A39-B3A3-64242783DC37};"{""type"": ""Point"", ""coordinates"": [-79.00735999656953, 35.90200906696355]}";"35.902009067; -79.0073599966"
1126;;;0;1.0;0.0;{29C20317-3129-4B63-9E3F-0890896A8C50};"{""type"": ""Point"", ""coordinates"": [-79.00676229886943, 35.90358301235984]}";"35.9035830124; -79.0067622989"
1130;;;0;1.0;0.0;{E2DFD953-3A7D-4488-BED3-5FC366CC3E0A};"{""type"": ""Point"", ""coordinates"": [-79.00828997117316, 35.90612375640642]}";"35.9061237564; -79.0082899712"
1142;;;0;1.0;0.0;{C7AF7E70-7EF5-425F-A887-9DA6D79779A1};"{""type"": ""Point"", ""coordinates"": [-79.00793737641088, 35.90991167244486]}";"35.9099116724; -79.0079373764"
1145;;;0;1.0;0.0;{50E1109D-49F9-4467-8E7A-0D37CA8627CF};"{""type"": ""Point"", ""coordinates"": [-79.00717229204795, 35.913324707942294]}";"35.9133247079; -79.007172292"
1146;;;0;1.0;0.0;{DB1C4B8E-502A-4975-B738-F55E81C68520};"{""type"": ""Point"", ""coordinates"": [-79.00609483400355, 35.913890628124705]}";"35.9138906281; -79.006094834"
1155;;;0;1.0;0.0;{BA5EFCDF-133B-4804-8FC3-2FAA8E3D01E5};"{""type"": ""Point"", ""coordinates"": [-79.00201573020308, 35.91220244578038]}";"35.9122024458; -79.0020157302"
1160;;;0;1.0;0.0;{81D8E756-07C7-4EE0-ADF0-0641B7AD0A6E};"{""type"": ""Point"", ""coordinates"": [-79.0051580377626, 35.90787747720956]}";"35.9078774772; -79.0051580378"
1165;;;0;1.0;0.0;{598AD9DE-CC6A-4A96-A422-A0A2545E8427};"{""type"": ""Point"", ""coordinates"": [-79.00868903116998, 35.89233463006307]}";"35.8923346301; -79.0086890312"
1170;;;0;1.0;0.0;{F327B839-4FDA-4EB3-81F3-800E74FCAD99};"{""type"": ""Point"", ""coordinates"": [-79.01112267159054, 35.905302178639545]}";"35.9053021786; -79.0111226716"
1176;public;201;0;1.0;0.0;{6DE9BC93-2CFF-43C1-9F4F-E9497DE95DCA};"{""type"": ""Point"", ""coordinates"": [-79.00201855433265, 35.922300435292684]}";"35.9223004353; -79.0020185543"
1177;public;912;0;1.0;0.0;{2262EBD3-B900-42A2-AD27-DF4D5684B4FA};"{""type"": ""Point"", ""coordinates"": [-79.01069918548292, 35.921375036458514]}";"35.9213750365; -79.0106991855"
1181;public;284;0;1.0;0.0;{707120B6-43FD-4678-A178-D57C61C3930D};"{""type"": ""Point"", ""coordinates"": [-79.00359054246962, 35.938700722488285]}";"35.9387007225; -79.0035905425"
1193;public;98;0;1.0;0.0;{ED982ED2-6593-4368-9341-F12ADD6C0BD6};"{""type"": ""Point"", ""coordinates"": [-79.00340141439085, 35.94655696968426]}";"35.9465569697; -79.0034014144"
1196;public;328;0;1.0;0.0;{15E301CC-3036-4896-8C8E-63FBA38246B1};"{""type"": ""Point"", ""coordinates"": [-79.00708064938931, 35.943560079710444]}";"35.9435600797; -79.0070806494"
1198;;300;0;1.0;0.0;{98B5B890-CBA3-4331-B16A-6DD052C4C0FF};"{""type"": ""Point"", ""coordinates"": [-79.0035077734543, 35.94124674945119]}";"35.9412467495; -79.0035077735"
1205;;101;0;1.0;0.0;{77CE1799-A3B3-4204-898F-51B8343BC478};"{""type"": ""Point"", ""coordinates"": [-79.014380184464, 35.95502670632161]}";"35.9550267063; -79.0143801845"
1213;;111;0;1.0;0.0;{0DC68D10-3EF5-4995-8954-F84A824EA137};"{""type"": ""Point"", ""coordinates"": [-79.05998477628695, 35.958606338441896]}";"35.9586063384; -79.0599847763"
1215;;303;0;1.0;0.0;{F8749091-C5D4-48B4-BEE6-2F61C7FB406A};"{""type"": ""Point"", ""coordinates"": [-79.05974044240664, 35.9567581519434]}";"35.9567581519; -79.0597404424"
1216;;427;0;1.0;0.0;{9B8A3E57-4D36-4230-896E-BC8210CFDFE2};"{""type"": ""Point"", ""coordinates"": [-79.06374217891967, 35.95679235197646]}";"35.956792352; -79.0637421789"
1218;public;101;0;1.0;0.0;{A339777D-DA34-4361-A977-E8851E584C49};"{""type"": ""Point"", ""coordinates"": [-79.06203941245629, 35.9606891976104]}";"35.9606891976; -79.0620394125"
1219;public;120;0;1.0;0.0;{35AA14B9-FFC9-45C4-AA32-BF3BB3B512D6};"{""type"": ""Point"", ""coordinates"": [-79.05996681022687, 35.96107481902736]}";"35.961074819; -79.0599668102"
1231;public;;0;1.0;0.0;{AE22E3E7-37B4-4576-85BA-5BC0741CB2E1};"{""type"": ""Point"", ""coordinates"": [-79.05201430750844, 35.95177800497]}";"35.951778005; -79.0520143075"
1233;;;0;1.0;0.0;{C6007A9F-FA68-41B3-A6D1-A2271A7939D8};"{""type"": ""Point"", ""coordinates"": [-79.05221736052468, 35.96056031899156]}";"35.960560319; -79.0522173605"
1238;;106;0;1.0;0.0;{E55D827E-4278-4D4E-BCE7-E7A663D3F895};"{""type"": ""Point"", ""coordinates"": [-79.05693427568326, 35.957258238972315]}";"35.957258239; -79.0569342757"
1240;;300;0;1.0;0.0;{E8464CC2-BABC-461D-8F39-B90692A2A7F9};"{""type"": ""Point"", ""coordinates"": [-79.05601521111392, 35.958240143993805]}";"35.958240144; -79.0560152111"
